t_{1}	amp 0.0008 0.008
17.708333333333332	-0.01434152168680803 0.0008 0.008
17.741666666666667	-0.037432495640967636 0.0008 0.008
17.774999999999995	-0.059252083740924395 0.0008 0.008
17.808333333333334	-0.08091357861827413 0.0008 0.008
17.84166666666667	-0.10167434619646376 0.0008 0.008
17.874999999999996	-0.12176720006519741 0.0008 0.008
17.90833333333333	-0.14113790599131149 0.0008 0.008
17.941666666666666	-0.15938435671928794 0.0008 0.008
17.974999999999998	-0.17678565693464018 0.0008 0.008
18.008333333333333	-0.19209080514685872 0.0008 0.008
18.04166666666666	-0.2061816230898436 0.0008 0.008
18.075000000000003	-0.2182330023268912 0.0008 0.008
18.10833333333333	-0.2288765202700963 0.0008 0.008
18.141666666666662	-0.2373748243745571 0.0008 0.008
18.174999999999997	-0.2443986903872595 0.0008 0.008
18.208333333333332	-0.24849710618143495 0.0008 0.008
18.241666666666667	-0.2510410591634637 0.0008 0.008
18.274999999999995	-0.25183357645938986 0.0008 0.008
18.308333333333334	-0.25044794486198463 0.0008 0.008
18.34166666666667	-0.24703255734726356 0.0008 0.008
18.374999999999996	-0.24144463713450032 0.0008 0.008
18.40833333333333	-0.23387246900593456 0.0008 0.008
18.441666666666666	-0.22405684799573777 0.0008 0.008
18.474999999999998	-0.21285006937072118 0.0008 0.008
18.508333333333333	-0.19938483031564674 0.0008 0.008
18.54166666666666	-0.18456308907921323 0.0008 0.008
18.575000000000003	-0.16807413209651406 0.0008 0.008
18.60833333333333	-0.15058118662237957 0.0008 0.008
18.641666666666662	-0.1317775897880874 0.0008 0.008
18.674999999999997	-0.11281168313074784 0.0008 0.008
18.708333333333332	-0.09278114881324036 0.0008 0.008
18.741666666666667	-0.07177046876444433 0.0008 0.008
18.774999999999995	-0.05005364210887186 0.0008 0.008
18.808333333333334	-0.02782331588841578 0.0008 0.008
18.84166666666667	-0.005172347267340113 0.0008 0.008
18.874999999999996	0.016683934387847273 0.0008 0.008
18.90833333333333	0.03781475432166296 0.0008 0.008
18.941666666666666	0.05936755560973503 0.0008 0.008
18.974999999999998	0.08015004835009794 0.0008 0.008
19.008333333333333	0.10022991010584019 0.0008 0.008
19.04166666666666	0.11939170291159008 0.0008 0.008
19.075000000000003	0.13719318157317292 0.0008 0.008
19.10833333333333	0.1534456768047745 0.0008 0.008
19.141666666666662	0.16849361283608413 0.0008 0.008
19.174999999999997	0.18246549111369426 0.0008 0.008
19.208333333333332	0.1941808281018688 0.0008 0.008
19.241666666666667	0.203973301865997 0.0008 0.008
19.274999999999995	0.21266371840392292 0.0008 0.008
19.308333333333334	0.21892998171946654 0.0008 0.008
19.34166666666667	0.22338514157916042 0.0008 0.008
19.374999999999996	0.2258987880231393 0.0008 0.008
19.40833333333333	0.2267638514373458 0.0008 0.008
19.441666666666666	0.22592439527562425 0.0008 0.008
19.474999999999998	0.22308152530784175 0.0008 0.008
19.508333333333333	0.21822060864995055 0.0008 0.008
19.54166666666666	0.2107923657672597 0.0008 0.008
19.575000000000003	0.20175373851309203 0.0008 0.008
19.60833333333333	0.19115826436381053 0.0008 0.008
19.641666666666662	0.17874592891997185 0.0008 0.008
19.674999999999997	0.16569304520744538 0.0008 0.008
19.708333333333332	0.1505846518917124 0.0008 0.008
19.741666666666667	0.1342457211954746 0.0008 0.008
19.774999999999995	0.11676583966700722 0.0008 0.008
19.808333333333334	0.09781606570698531 0.0008 0.008
19.84166666666667	0.07882223925513435 0.0008 0.008
19.874999999999996	0.05810236043613503 0.0008 0.008
19.90833333333333	0.03723634861669235 0.0008 0.008
19.941666666666666	0.015574416359931759 0.0008 0.008
19.974999999999998	-0.005830693755874067 0.0008 0.008
20.008333333333333	-0.027663998077162695 0.0008 0.008
20.04166666666666	-0.04987545548220631 0.0008 0.008
20.075000000000003	-0.07173094579674369 0.0008 0.008
20.10833333333333	-0.09231618164870924 0.0008 0.008
20.141666666666662	-0.11224677592671736 0.0008 0.008
20.174999999999997	-0.13097692025805682 0.0008 0.008
20.208333333333332	-0.14934669228045627 0.0008 0.008
20.241666666666667	-0.16718592401784002 0.0008 0.008
20.274999999999995	-0.18289532962080196 0.0008 0.008
20.308333333333334	-0.19708492204470748 0.0008 0.008
20.34166666666667	-0.2100237416319393 0.0008 0.008
20.374999999999996	-0.2211453588194191 0.0008 0.008
20.410000000000004	-0.23003596749397656 0.0008 0.008
20.44333333333333	-0.237847192959171 0.0008 0.008
20.476666666666667	-0.242795562842531 0.0008 0.008
20.509999999999998	-0.24662930324481558 0.0008 0.008
20.543333333333333	-0.24808303795800649 0.0008 0.008
20.576666666666668	-0.24758120697638675 0.0008 0.008
20.609999999999996	-0.24489720690884362 0.0008 0.008
20.64333333333333	-0.24009065090175552 0.0008 0.008
20.67666666666667	-0.23305171549146592 0.0008 0.008
20.709999999999997	-0.2246314909113031 0.0008 0.008
20.743333333333332	-0.21427082670680986 0.0008 0.008
20.77666666666666	-0.2013847203342849 0.0008 0.008
20.810000000000002	-0.18708578988764105 0.0008 0.008
20.843333333333334	-0.1717028130000658 0.0008 0.008
20.87666666666666	-0.1548992797430086 0.0008 0.008
20.910000000000004	-0.13687037262500493 0.0008 0.008
20.94333333333333	-0.11806635126413748 0.0008 0.008
20.976666666666667	-0.098588057241594 0.0008 0.008
21.009999999999998	-0.07789023767558095 0.0008 0.008
21.043333333333333	-0.05698842683726423 0.0008 0.008
21.076666666666668	-0.035238686329136 0.0008 0.008
21.109999999999996	-0.012991918551263104 0.0008 0.008
21.14333333333333	0.008773446398688396 0.0008 0.008
21.17666666666667	0.03027716904663423 0.0008 0.008
21.209999999999997	0.05116809999876292 0.0008 0.008
21.243333333333332	0.07154741036001727 0.0008 0.008
21.27666666666666	0.09136304518060577 0.0008 0.008
21.310000000000002	0.11006650640198659 0.0008 0.008
21.343333333333334	0.12800507240009104 0.0008 0.008
21.37666666666666	0.1446969435286479 0.0008 0.008
21.410000000000004	0.160224291116057 0.0008 0.008
21.44333333333333	0.17434685627847832 0.0008 0.008
21.476666666666667	0.18684228275962048 0.0008 0.008
21.509999999999998	0.19748317236333013 0.0008 0.008
21.543333333333333	0.20626508368700672 0.0008 0.008
21.576666666666668	0.2134369964795673 0.0008 0.008
21.609999999999996	0.21862291841221773 0.0008 0.008
21.64333333333333	0.22205278039322754 0.0008 0.008
21.67666666666667	0.22392973476112282 0.0008 0.008
21.709999999999997	0.22386838427023045 0.0008 0.008
21.743333333333332	0.2216132169280136 0.0008 0.008
21.77666666666666	0.21713497570563078 0.0008 0.008
21.810000000000002	0.21088180874614318 0.0008 0.008
21.843333333333334	0.20280812708473853 0.0008 0.008
21.87666666666666	0.1939055812001305 0.0008 0.008
21.910000000000004	0.18250509452768163 0.0008 0.008
21.94333333333333	0.16956780560103443 0.0008 0.008
21.976666666666667	0.1550888017006703 0.0008 0.008
22.009999999999998	0.13944017641506298 0.0008 0.008
22.043333333333333	0.12291609731220693 0.0008 0.008
22.076666666666668	0.10481213386882905 0.0008 0.008
22.109999999999996	0.08574018723353578 0.0008 0.008
22.14333333333333	0.06589025079777003 0.0008 0.008
22.17666666666667	0.04498005000350828 0.0008 0.008
22.209999999999997	0.024416131847900962 0.0008 0.008
22.243333333333332	0.0026119169812616975 0.0008 0.008
22.27666666666666	-0.018927179156426516 0.0008 0.008
22.310000000000002	-0.04033130316225312 0.0008 0.008
22.343333333333334	-0.06129096041504413 0.0008 0.008
22.37666666666666	-0.08231106158240811 0.0008 0.008
22.410000000000004	-0.10211032672114981 0.0008 0.008
22.44333333333333	-0.12077312012731682 0.0008 0.008
22.476666666666667	-0.1399408664399277 0.0008 0.008
22.509999999999998	-0.15698662739090058 0.0008 0.008
22.543333333333333	-0.17344996094258514 0.0008 0.008
22.576666666666668	-0.18791740244565866 0.0008 0.008
22.609999999999996	-0.20125028434762385 0.0008 0.008
22.64333333333333	-0.2128393360767527 0.0008 0.008
22.67666666666667	-0.2221134433386754 0.0008 0.008
22.709999999999997	-0.23038051805035306 0.0008 0.008
22.743333333333332	-0.23653743252730913 0.0008 0.008
22.77666666666666	-0.2400691873826229 0.0008 0.008
22.810000000000002	-0.2425787817286079 0.0008 0.008
22.843333333333334	-0.2427077605529997 0.0008 0.008
22.87666666666666	-0.2406814161862759 0.0008 0.008
22.910000000000004	-0.23731776934871252 0.0008 0.008
22.94333333333333	-0.2307948986436704 0.0008 0.008
22.976666666666667	-0.22342510387167208 0.0008 0.008
23.009999999999998	-0.21349313461767105 0.0008 0.008
23.043333333333333	-0.20218884234732462 0.0008 0.008
23.076666666666668	-0.18881746293545582 0.0008 0.008
23.109999999999996	-0.17449715039677297 0.0008 0.008
23.14333333333333	-0.1583179224781217 0.0008 0.008
23.17666666666667	-0.14136162779201364 0.0008 0.008
23.209999999999997	-0.12302593233499082 0.0008 0.008
23.243333333333332	-0.10361708739668565 0.0008 0.008
23.27666666666666	-0.08392081210917816 0.0008 0.008
23.310000000000002	-0.06355796158451173 0.0008 0.008
23.343333333333334	-0.042811899363661074 0.0008 0.008
23.37666666666666	-0.02161181938977388 0.0008 0.008
23.410000000000004	-1.5104355067453978E-4 0.0008 0.008
23.44333333333333	0.021385143294198907 0.0008 0.008
23.476666666666667	0.04258144840782939 0.0008 0.008
23.509999999999998	0.06222870489011162 0.0008 0.008
23.543333333333333	0.08202165935338179 0.0008 0.008
23.576666666666668	0.10100617310472741 0.0008 0.008
23.609999999999996	0.11932056706712141 0.0008 0.008
23.64333333333333	0.13587540173283918 0.0008 0.008
23.67666666666667	0.15162376849039377 0.0008 0.008
23.709999999999997	0.1659395203497293 0.0008 0.008
23.743333333333332	0.17806098100428586 0.0008 0.008
23.776666666666667	0.18942882452075144 0.0008 0.008
23.810000000000002	0.19891767864145302 0.0008 0.008
23.843333333333334	0.20713515090160778 0.0008 0.008
23.87666666666666	0.21346923242106744 0.0008 0.008
23.910000000000004	0.2171801193876695 0.0008 0.008
23.94333333333333	0.21955119572986848 0.0008 0.008
23.976666666666667	0.2196086119976953 0.0008 0.008
24.009999999999998	0.21774572980422854 0.0008 0.008
24.043333333333333	0.21484926219726475 0.0008 0.008
24.076666666666668	0.20989229337928964 0.0008 0.008
24.109999999999996	0.20278361643601867 0.0008 0.008
24.14333333333333	0.19407954172215153 0.0008 0.008
24.17666666666667	0.18321528888209876 0.0008 0.008
24.209999999999997	0.1709841163688063 0.0008 0.008
24.243333333333332	0.15777049077247668 0.0008 0.008
24.276666666666667	0.142872140947857 0.0008 0.008
24.310000000000002	0.1271294940133669 0.0008 0.008
24.343333333333334	0.1097501319082797 0.0008 0.008
24.37833333333334	0.09155055068375721 0.0008 0.008
24.41166666666667	0.07177338329140662 0.0008 0.008
24.444999999999997	0.05183356292590347 0.0008 0.008
24.47833333333333	0.03079521051547907 0.0008 0.008
24.511666666666667	0.010287845105177308 0.0008 0.008
24.545000000000005	-0.010537423053982822 0.0008 0.008
24.578333333333333	-0.03159495912552908 0.0008 0.008
24.61166666666666	-0.0535067520794336 0.0008 0.008
24.645000000000003	-0.07369537298154064 0.0008 0.008
24.67833333333333	-0.0939445430210324 0.0008 0.008
24.71166666666667	-0.1131687687019504 0.0008 0.008
24.744999999999997	-0.1311701327442861 0.0008 0.008
24.778333333333332	-0.14852960389368952 0.0008 0.008
24.811666666666667	-0.1648381001441711 0.0008 0.008
24.844999999999995	-0.1801256587858293 0.0008 0.008
24.87833333333334	-0.19348269128597034 0.0008 0.008
24.91166666666667	-0.20477395435778117 0.0008 0.008
24.944999999999997	-0.21534378904757379 0.0008 0.008
24.97833333333333	-0.22390699495861435 0.0008 0.008
25.011666666666667	-0.23088542430024214 0.0008 0.008
25.045000000000005	-0.2352160657662909 0.0008 0.008
25.078333333333333	-0.2379878768147211 0.0008 0.008
25.11166666666666	-0.2390165372044667 0.0008 0.008
25.145000000000003	-0.237810429942366 0.0008 0.008
25.17833333333333	-0.2345499816750149 0.0008 0.008
25.21166666666667	-0.22944390355259514 0.0008 0.008
25.244999999999997	-0.22268920644702261 0.0008 0.008
25.278333333333332	-0.21352248022814493 0.0008 0.008
25.311666666666667	-0.20287196924698128 0.0008 0.008
25.344999999999995	-0.1909479592312283 0.0008 0.008
25.37833333333334	-0.1775371113949582 0.0008 0.008
25.41166666666667	-0.16234621288441317 0.0008 0.008
25.444999999999997	-0.14632306973116538 0.0008 0.008
25.47833333333333	-0.1286626507728749 0.0008 0.008
25.511666666666667	-0.1102860900946783 0.0008 0.008
25.545000000000005	-0.09130418051445968 0.0008 0.008
25.578333333333333	-0.07133836431334888 0.0008 0.008
25.61166666666666	-0.05142002117417999 0.0008 0.008
25.645000000000003	-0.02997484703507904 0.0008 0.008
25.67833333333333	-0.00937250576244257 0.0008 0.008
25.71166666666667	0.01148119789560354 0.0008 0.008
25.744999999999997	0.03211100195998951 0.0008 0.008
25.778333333333332	0.05282413331087773 0.0008 0.008
25.811666666666667	0.0719156828734548 0.0008 0.008
25.844999999999995	0.09092785410258503 0.0008 0.008
25.87833333333334	0.10910658965955396 0.0008 0.008
25.91166666666667	0.12650444440631692 0.0008 0.008
25.944999999999997	0.14236658628411117 0.0008 0.008
25.97833333333333	0.1569374425791049 0.0008 0.008
26.011666666666667	0.17031764477606381 0.0008 0.008
26.045000000000005	0.1816571378448812 0.0008 0.008
26.078333333333333	0.1921782087227454 0.0008 0.008
26.11166666666666	0.20041819576041828 0.0008 0.008
26.145000000000003	0.20668684167145968 0.0008 0.008
26.17833333333333	0.2117109263128797 0.0008 0.008
26.21166666666667	0.2144240901866864 0.0008 0.008
26.244999999999997	0.21541749932223306 0.0008 0.008
26.278333333333332	0.2146395878890708 0.0008 0.008
26.311666666666667	0.21183193619988355 0.0008 0.008
26.344999999999995	0.2074742755464699 0.0008 0.008
26.37833333333334	0.20101713817167785 0.0008 0.008
26.41166666666667	0.19311836421888684 0.0008 0.008
26.444999999999997	0.18318111278703736 0.0008 0.008
26.47833333333333	0.171833062256914 0.0008 0.008
26.511666666666667	0.15937867992146898 0.0008 0.008
26.545000000000005	0.14559336041890708 0.0008 0.008
26.578333333333333	0.1300375015079524 0.0008 0.008
26.61166666666666	0.11337016513545879 0.0008 0.008
26.645000000000003	0.0960613304411612 0.0008 0.008
26.67833333333333	0.07700717664408441 0.0008 0.008
26.71166666666667	0.057595475813412615 0.0008 0.008
26.744999999999997	0.037925266412187235 0.0008 0.008
26.778333333333332	0.017475826045588446 0.0008 0.008
26.811666666666667	-0.0031071337229541134 0.0008 0.008
26.844999999999995	-0.024347021607982113 0.0008 0.008
26.87833333333334	-0.04467004917639388 0.0008 0.008
26.91166666666667	-0.06510016228939294 0.0008 0.008
26.944999999999997	-0.08531282448179074 0.0008 0.008
26.97833333333333	-0.104604302062004 0.0008 0.008
27.011666666666667	-0.1217260368989943 0.0008 0.008
27.045000000000005	-0.1392023300081628 0.0008 0.008
27.078333333333333	-0.15573286075475098 0.0008 0.008
27.11166666666666	-0.17103196590991762 0.0008 0.008
27.145000000000003	-0.18462696367974538 0.0008 0.008
27.17833333333333	-0.19742601482693495 0.0008 0.008
27.21166666666667	-0.2081209554023035 0.0008 0.008
27.244999999999997	-0.217246955709739 0.0008 0.008
27.278333333333332	-0.22496360479405317 0.0008 0.008
27.311666666666667	-0.23032747472740225 0.0008 0.008
27.344999999999995	-0.23377233986185345 0.0008 0.008
27.37833333333334	-0.235352691520005 0.0008 0.008
27.41166666666667	-0.23491231686584158 0.0008 0.008
27.444999999999997	-0.23298630220401448 0.0008 0.008
27.47833333333333	-0.22855010401764947 0.0008 0.008
27.511666666666667	-0.22192151667791343 0.0008 0.008
27.545000000000005	-0.21421803386207314 0.0008 0.008
27.578333333333333	-0.20441786378661392 0.0008 0.008
27.61166666666666	-0.19345859231526344 0.0008 0.008
27.645000000000003	-0.18039642975242565 0.0008 0.008
27.67833333333333	-0.16653092703527864 0.0008 0.008
27.71166666666667	-0.15106280404135033 0.0008 0.008
27.744999999999997	-0.1339552791147084 0.0008 0.008
27.778333333333332	-0.11638420105142987 0.0008 0.008
27.811666666666667	-0.09794095830856715 0.0008 0.008
27.844999999999995	-0.07830662201621923 0.0008 0.008
27.87833333333334	-0.0584393051094727 0.0008 0.008
27.91166666666667	-0.03762825440145724 0.0008 0.008
27.944999999999997	-0.017214962514265197 0.0008 0.008
27.97833333333333	0.0035465011384261296 0.0008 0.008
28.011666666666667	0.024305913414060076 0.0008 0.008
28.045000000000005	0.043903309137632185 0.0008 0.008
28.078333333333333	0.06393770192033212 0.0008 0.008
28.11166666666666	0.08294794139138711 0.0008 0.008
28.145000000000003	0.10094468323795772 0.0008 0.008
28.17833333333333	0.11870306377040139 0.0008 0.008
28.21166666666667	0.1342706819022748 0.0008 0.008
28.244999999999997	0.14918772683292572 0.0008 0.008
28.278333333333332	0.1623931135170851 0.0008 0.008
28.311666666666667	0.17446302070551342 0.0008 0.008
28.346666666666668	0.18497446835223383 0.0008 0.008
28.380000000000003	0.1938927581852643 0.0008 0.008
28.41333333333333	0.20107930033740387 0.0008 0.008
28.446666666666662	0.20627054590575936 0.0008 0.008
28.480000000000004	0.2099037854562371 0.0008 0.008
28.513333333333332	0.21176830125818233 0.0008 0.008
28.546666666666667	0.2117221444678161 0.0008 0.008
28.579999999999995	0.20977994930991561 0.0008 0.008
28.613333333333333	0.20614311905259766 0.0008 0.008
28.64666666666667	0.20102247815616991 0.0008 0.008
28.679999999999996	0.19383773171602442 0.0008 0.008
28.71333333333333	0.1850909437163081 0.0008 0.008
28.746666666666666	0.17444584087184373 0.0008 0.008
28.779999999999998	0.16219554581825457 0.0008 0.008
28.813333333333333	0.148926958244911 0.0008 0.008
28.846666666666668	0.1340511671371136 0.0008 0.008
28.880000000000003	0.11848224581818055 0.0008 0.008
